augue a,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",71,52
dis parturient montes,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,2,55
posuere cubilia curae donec pharetra,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",28,15
commodo placerat praesent blandit nam,Fusce consequat. Nulla nisl. Nunc nisl.,8,67
cras pellentesque volutpat dui maecenas,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",24,24
nascetur ridiculus mus,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,53,34
in hac,In congue. Etiam justo. Etiam pretium iaculis justo.,78,65
nisl duis bibendum felis sed,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",20,84
massa volutpat convallis,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",48,54
nulla integer,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",8,86
curabitur convallis,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",89,23
ipsum dolor sit amet consectetuer,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",49,98
consequat,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",79,70
ligula sit amet,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",64,81
ac est lacinia nisi,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",16,61
eget,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,19,94
sagittis dui,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",22,14
magnis dis parturient montes nascetur,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",11,7
eleifend,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",3,30
donec semper sapien a,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",79,46
in blandit ultrices enim lorem,Sed ante. Vivamus tortor. Duis mattis egestas metus.,10,85
sit amet sapien dignissim,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",89,50
commodo,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,58,25
proin interdum mauris,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4,59
diam,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",53,67
laoreet,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",84,99
sit amet nulla,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",81,32
morbi a ipsum,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",81,17
faucibus accumsan odio curabitur convallis,Phasellus in felis. Donec semper sapien a libero. Nam dui.,74,14
ipsum,Phasellus in felis. Donec semper sapien a libero. Nam dui.,2,77
lectus in,Sed ante. Vivamus tortor. Duis mattis egestas metus.,55,34
pulvinar,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",94,82
sem,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",57,26
magnis dis,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",60,78
est,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,92,31
potenti,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,78,75
orci nullam,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",94,11
hac habitasse platea dictumst maecenas,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",50,57
pellentesque eget nunc donec,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",94,40
non pretium,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",74,51
in lacus curabitur at,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,98,51
ligula in lacus,Sed ante. Vivamus tortor. Duis mattis egestas metus.,71,27
vitae quam suspendisse,Fusce consequat. Nulla nisl. Nunc nisl.,72,17
elit proin risus,In congue. Etiam justo. Etiam pretium iaculis justo.,50,13
sapien placerat ante nulla,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,18,73
natoque penatibus et magnis dis,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",27,31
ac est lacinia nisi,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",15,24
molestie nibh in lectus,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",60,26
eget rutrum,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",76,19
orci nullam molestie nibh,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",46,65
interdum,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,26,76
eget rutrum at,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",61,90
ligula,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,39,58
rutrum ac,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,44,75
phasellus in felis donec,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,23,18
maecenas rhoncus,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",23,40
sed accumsan felis,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,44,98
luctus ultricies eu,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,47,99
aliquet maecenas leo,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",88,80
id justo sit amet,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",76,99
proin at turpis,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1,13
tellus in sagittis dui vel,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",49,62
sapien in sapien iaculis congue,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",10,64
vestibulum eget,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,58,74
duis ac nibh fusce lacus,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,78,45
magnis dis parturient montes,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,97,83
leo odio porttitor,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",58,40
integer tincidunt ante vel ipsum,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",22,38
leo,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",2,43
mauris enim,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",82,14
quisque arcu libero rutrum ac,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",25,20
ut odio,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,88,11
rhoncus aliquet pulvinar sed nisl,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,80,12
platea,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,24,19
dapibus,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",40,7
maecenas,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,87,36
sed tristique in,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,14,33
etiam pretium,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,14,15
cursus id,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,73,59
pulvinar nulla,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",44,21
nullam porttitor,Phasellus in felis. Donec semper sapien a libero. Nam dui.,77,25
tristique est et,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",63,39
nulla,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,26,81
vestibulum rutrum rutrum,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",98,34
in,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",37,11
libero nullam sit amet,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",32,24
lacus morbi quis,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",43,91
in eleifend quam a odio,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",43,100
nam nulla integer pede,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,13,3
vitae,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2,41
quis lectus suspendisse,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",67,55
lobortis est,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",44,16
mauris lacinia sapien quis,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",35,67
ac tellus,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,84,6
turpis enim blandit,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",47,91
urna pretium,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",84,98
nulla mollis molestie,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",96,43
nullam molestie nibh,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",29,41
nisi volutpat eleifend donec,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",15,63
mi,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,74,48
neque,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,99,58
rutrum rutrum neque aenean auctor,In congue. Etiam justo. Etiam pretium iaculis justo.,35,53
duis ac nibh,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,1,95
adipiscing molestie hendrerit at,In congue. Etiam justo. Etiam pretium iaculis justo.,83,40
tempus semper est,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,46,75
non,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,75,49
nam congue,Phasellus in felis. Donec semper sapien a libero. Nam dui.,65,10
a,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",24,82
enim lorem ipsum,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",37,12
ac leo pellentesque ultrices,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",97,99
ullamcorper augue a suscipit nulla,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,69,44
fermentum donec,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",47,15
ante ipsum,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,99,66
odio curabitur,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",67,58
lobortis,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",8,27
morbi odio odio elementum eu,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",34,79
nunc purus,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5,66
neque aenean,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",88,82
fusce congue,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",15,55
suspendisse accumsan tortor quis turpis,Fusce consequat. Nulla nisl. Nunc nisl.,12,35
nunc commodo placerat praesent,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,63,79
volutpat eleifend donec ut dolor,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,33,92
in,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,98,32
phasellus sit amet erat nulla,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,96,67
morbi vel lectus,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,39,43
nonummy integer non,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,30,9
nibh in,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",55,100
commodo,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",89,82
accumsan odio curabitur convallis duis,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,13,90
augue,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",26,29
vestibulum sagittis sapien cum,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",84,90
mi,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",99,80
in purus eu magna vulputate,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",30,77
sed tristique in tempus,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,48,44
consequat lectus in,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",72,98
nunc proin at turpis,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,27,85
ligula sit amet eleifend,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,86,89
ligula pellentesque ultrices phasellus,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",85,15
odio in,In congue. Etiam justo. Etiam pretium iaculis justo.,8,51
sit amet consectetuer adipiscing,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",90,64
id sapien,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,98,9
tristique fusce congue,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",100,3
ante,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,33,88
blandit,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",19,75
duis bibendum morbi non quam,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,15
ante,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",47,94
rhoncus dui vel sem,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,82,70
pellentesque volutpat dui maecenas tristique,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,88,75
odio consequat,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",68,43
enim leo rhoncus sed,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,98,89
cursus id turpis integer aliquet,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,75,27
vehicula condimentum curabitur,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",90,87
primis,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",85,62
maecenas tristique est et,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",5,55
cursus id,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,83,48
nulla,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,25,77
nisi vulputate nonummy maecenas tincidunt,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",64,86
orci nullam molestie nibh in,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,15,66
duis bibendum morbi non,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,58,14
mauris eget massa,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",5,46
est donec odio justo,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,83,82
duis at velit,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,75,37
mattis pulvinar nulla,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",95,66
mattis pulvinar,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",14,89
viverra,In congue. Etiam justo. Etiam pretium iaculis justo.,42,44
pede libero quis,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,15,13
rutrum nulla tellus in sagittis,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",51,96
massa quis,In congue. Etiam justo. Etiam pretium iaculis justo.,72,56
donec vitae nisi nam ultrices,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",39,93
sit,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",61,76
nisi,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,79,50
faucibus accumsan odio,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",75,14
amet diam in magna bibendum,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",43,64
blandit mi in porttitor pede,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",16,77
magna vestibulum aliquet,Fusce consequat. Nulla nisl. Nunc nisl.,76,67
lorem integer tincidunt ante vel,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",77,46
vel dapibus at diam,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",34,62
augue vestibulum rutrum,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,24,12
eros elementum pellentesque quisque,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,5,56
in congue,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",42,75
ultrices erat,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,16,80
in hac habitasse platea dictumst,Phasellus in felis. Donec semper sapien a libero. Nam dui.,89,12
adipiscing molestie,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",76,11
ac nibh fusce,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,78,98
congue risus,Sed ante. Vivamus tortor. Duis mattis egestas metus.,41,93
lacinia nisi venenatis tristique,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,86,63
eros vestibulum,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",37,9
pede ac diam cras,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",81,89
donec,In congue. Etiam justo. Etiam pretium iaculis justo.,55,85
amet sem fusce,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,89,85
commodo,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,50,40
et commodo vulputate justo in,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",98,79
scelerisque quam turpis adipiscing lorem,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,77,18
primis in faucibus,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,8,84
